6.972822 	 6.319852 	 1.230425 
7.333610 	 1.687062 	 0.281082 
2.164896 	 1.707990 	 1.700830 
5.286458 	 3.128931 	 9.011563 
4.437189 	 0.791526 	 1.369918 
5.352903 	 6.428339 	 8.420875 
9.697532 	 3.404125 	 3.677111 
7.128684 	 0.456469 	 1.247731 
2.582877 	 9.651843 	 8.374924 
6.878510 	 6.887024 	 8.087726 
5.246096 	 5.831773 	 6.839190 
4.602538 	 7.597544 	 2.762833 
3.169283 	 0.659669 	 1.484057 
4.726213 	 2.395838 	 9.447738 
3.305799 	 2.609454 	 1.713485 
8.738765 	 8.638135 	 4.784748 
2.167577 	 7.727724 	 1.027042 
2.077414 	 2.309928 	 1.661734 
2.650198 	 8.044941 	 1.085005 
2.582546 	 8.795619 	 2.152002 
6.650779 	 6.258372 	 7.925255 
3.459514 	 6.304252 	 2.505140 
0.359759 	 8.069965 	 4.050846 
4.384036 	 7.563439 	 7.843411 
4.803349 	 7.158998 	 3.877006 
0.281683 	 4.174929 	 9.008043 
6.123538 	 8.341651 	 7.578225 
6.065875 	 8.614401 	 4.057084 
2.376304 	 5.848044 	 1.052428 
4.904581 	 8.450101 	 7.041264 
1.046511 	 6.929929 	 0.330962 
4.268934 	 7.322936 	 2.751321 
3.357413 	 3.140188 	 2.183907 
6.075510 	 5.794833 	 0.705870 
4.793396 	 1.608799 	 2.929171 
6.573044 	 9.966606 	 0.929660 
0.516261 	 0.224522 	 9.335321 
0.632950 	 7.123044 	 5.561071 
4.121482 	 9.882419 	 4.603605 
6.997643 	 6.871367 	 5.350253 
5.760241 	 5.423244 	 6.009575 
3.717533 	 8.977915 	 2.455597 
4.123920 	 5.701967 	 2.900628 
8.321158 	 2.678694 	 2.619397 
4.933197 	 0.659505 	 1.095388 
2.330014 	 6.175317 	 7.035765 
2.588656 	 8.031919 	 1.281866 
4.049140 	 8.084428 	 1.612660 
4.430307 	 6.909541 	 0.290970 
5.429182 	 5.080577 	 9.133774 
4.388105 	 8.639721 	 8.333582 
6.659986 	 8.721709 	 9.145671 
1.511674 	 0.922657 	 6.748119 
1.311214 	 8.959400 	 3.155060 
0.705783 	 5.814223 	 2.138103 
6.932837 	 3.069990 	 8.049984 
8.787333 	 7.438495 	 5.772759 
8.672743 	 8.454702 	 6.465537 
0.977268 	 6.237988 	 8.039949 
9.302616 	 4.448861 	 1.026128 
9.426352 	 8.508349 	 1.358535 
8.417557 	 6.831845 	 5.528636 
9.816690 	 3.487725 	 7.533554 
2.098974 	 4.223195 	 8.543102 
0.214089 	 2.549092 	 5.323709 
6.275049 	 7.738601 	 6.277291 
7.902719 	 1.125353 	 8.871940 
7.734429 	 8.572433 	 4.797355 
7.740542 	 2.856045 	 2.917239 
1.979394 	 2.970037 	 4.765417 
3.139782 	 4.048086 	 5.904762 
4.156445 	 8.673077 	 0.469354 
0.438109 	 7.625433 	 4.349943 
4.903070 	 5.333045 	 9.583489 
4.564991 	 9.636800 	 3.851537 
4.631358 	 0.364597 	 3.325756 
8.682591 	 9.456862 	 7.027660 
2.406481 	 1.984977 	 8.619105 
6.956280 	 1.693663 	 8.547522 
1.866741 	 0.614069 	 9.182234 
3.103547 	 1.909597 	 2.895115 
9.985599 	 2.483977 	 8.489874 
4.274223 	 4.577497 	 7.104921 
5.003226 	 3.006116 	 3.407103 
0.090024 	 8.279814 	 3.665781 
8.769020 	 2.737003 	 6.085642 
7.643695 	 2.181973 	 1.944122 
3.736212 	 6.548925 	 2.018990 
4.289676 	 4.374949 	 0.581970 
8.700580 	 6.661010 	 3.061556 
1.100963 	 9.279948 	 9.395457 
4.100157 	 2.133936 	 6.991124 
2.841443 	 2.929810 	 6.331891 
5.478505 	 5.872714 	 7.473041 
0.689482 	 9.567842 	 7.272273 
0.819872 	 9.690320 	 1.068000 
0.906413 	 4.400252 	 3.801722 
7.110557 	 9.375979 	 2.907827 
9.419905 	 1.746892 	 0.285232 
3.879873 	 9.453050 	 7.142890 
4.613789 	 3.365455 	 8.259570 
5.858827 	 8.900158 	 7.036312 
9.196773 	 8.901806 	 6.314142 
3.578484 	 0.676589 	 7.921925 
6.258543 	 4.569723 	 7.497136 
2.929078 	 6.228316 	 5.276604 
7.979718 	 6.979033 	 2.378921 
2.030917 	 5.780027 	 5.565642 
9.007607 	 9.858246 	 4.380345 
4.017261 	 0.105695 	 4.779955 
5.458548 	 0.492697 	 4.751537 
7.296674 	 2.352757 	 3.574322 
9.619159 	 0.746424 	 1.512162 
1.738797 	 6.794160 	 1.929937 
7.490397 	 0.830794 	 9.715126 
3.181637 	 7.075020 	 5.160098 
8.975567 	 9.165742 	 1.463122 
6.981579 	 8.289780 	 7.477761 
9.928558 	 8.301251 	 7.788328 
6.673340 	 6.651231 	 2.486479 
1.389168 	 5.826162 	 3.795398 
1.757416 	 9.993641 	 5.988024 
7.565198 	 9.918941 	 6.169127 
0.997007 	 0.896034 	 8.683158 
5.569569 	 5.619837 	 2.255757 
5.563666 	 8.160207 	 5.844427 
7.356748 	 2.931964 	 9.183787 
4.736639 	 1.577207 	 1.657925 
7.343530 	 8.276322 	 9.746649 
0.460466 	 0.775884 	 7.282668 
5.387488 	 9.228041 	 0.717326 
2.375146 	 9.273683 	 3.094344 
7.289305 	 9.997251 	 2.551774 
4.841681 	 1.270228 	 5.115776 
9.983899 	 8.528300 	 3.110617 
4.214357 	 5.962076 	 3.278194 
4.576223 	 4.698842 	 8.685252 
5.520360 	 6.353857 	 0.552168 
4.693490 	 2.113411 	 4.587498 
0.902650 	 7.256612 	 8.641161 
1.770286 	 7.642879 	 2.888485 
3.521922 	 9.625239 	 0.054099 
2.504673 	 2.651777 	 8.768983 
0.906464 	 8.993788 	 3.219047 
8.054776 	 7.228773 	 4.795851 
2.609012 	 4.801241 	 5.038119 
9.570144 	 6.396284 	 0.680288 
6.112622 	 4.317239 	 2.134996 
0.191862 	 4.357672 	 9.053441 
5.748223 	 3.505606 	 2.592452 
3.010149 	 8.938306 	 0.392974 
8.460194 	 0.566365 	 7.245510 
0.181514 	 1.589674 	 0.971701 
3.636706 	 5.591116 	 6.710624 
3.162989 	 5.177619 	 8.196208 
7.911554 	 8.434380 	 5.207031 
5.615880 	 4.041197 	 7.734364 
9.170801 	 6.664487 	 0.966452 
8.310454 	 3.975579 	 0.178489 
2.238992 	 7.211422 	 2.380742 
6.432498 	 0.074316 	 9.727572 
0.962819 	 0.611293 	 5.451932 
6.672175 	 1.866094 	 5.138743 
1.800963 	 9.983824 	 0.609063 
9.484190 	 5.995097 	 5.493412 
9.268185 	 0.858356 	 3.254430 
0.915002 	 2.433189 	 8.741608 
6.705186 	 6.782790 	 2.353848 
8.006487 	 5.603967 	 5.793767 
6.014344 	 5.333736 	 9.069545 
8.985430 	 5.722460 	 8.287970 
0.216981 	 4.569838 	 2.836993 
5.708284 	 2.147119 	 0.779817 
2.034921 	 7.654271 	 5.756540 
8.512318 	 8.002534 	 6.984095 
5.902262 	 3.161029 	 3.491434 
7.465045 	 8.341780 	 0.129699 
4.586113 	 3.145579 	 3.988327 
1.954985 	 6.966597 	 4.350454 
8.445833 	 0.620060 	 3.505149 
9.176935 	 5.246471 	 9.915650 
5.204457 	 8.631725 	 7.590682 
5.043391 	 2.166482 	 4.697780 
0.226138 	 0.027805 	 0.782817 
5.581269 	 5.095572 	 4.909974 
5.871937 	 1.366811 	 8.887196 
0.671210 	 9.175221 	 7.289997 
0.145420 	 8.943171 	 6.987492 
5.087784 	 8.309705 	 8.897685 
2.170694 	 5.458290 	 7.267883 
5.401937 	 8.219129 	 4.882083 
4.715838 	 0.230832 	 3.155440 
7.038433 	 3.942551 	 3.537826 
7.988843 	 5.184818 	 2.399460 
2.118840 	 1.317362 	 5.330129 
7.512981 	 7.513213 	 7.867157 
7.276392 	 3.262403 	 3.454001 
2.703383 	 8.867045 	 4.832041 
3.421899 	 4.293906 	 8.579118 
4.572496 	 4.418278 	 2.241217 
9.231173 	 2.143313 	 8.930239 
9.406920 	 5.628494 	 9.286916 
9.322467 	 2.331347 	 6.793100 
4.586084 	 5.496357 	 8.698651 
7.671371 	 2.825426 	 0.077197 
0.421635 	 0.300158 	 4.408680 
5.127007 	 6.433649 	 3.048274 
2.531623 	 9.467212 	 0.096122 
2.220668 	 4.484699 	 7.196027 
3.285217 	 9.784760 	 1.226293 
1.496096 	 7.641200 	 6.801418 
9.048948 	 5.975377 	 4.487437 
5.146753 	 4.235505 	 0.726783 
8.796508 	 1.906759 	 6.704667 
6.219103 	 0.949169 	 6.307377 
0.067095 	 3.763917 	 8.454522 
8.881597 	 1.700863 	 2.392614 
0.239499 	 5.727887 	 8.512692 
3.807317 	 9.441954 	 6.916827 
8.238382 	 6.954046 	 9.129522 
0.372871 	 6.368476 	 3.551521 
5.197717 	 9.694649 	 9.135568 
4.471474 	 4.463219 	 3.459992 
0.196333 	 2.614555 	 5.156374 
2.452467 	 4.569167 	 1.299180 
4.530583 	 1.087094 	 7.588157 
3.149824 	 0.952578 	 7.027946 
8.803364 	 5.038136 	 8.829052 
3.784586 	 3.249472 	 1.328170 
6.181212 	 0.934124 	 2.829625 
4.070302 	 0.124673 	 4.808597 
3.884660 	 2.972897 	 2.379538 
4.062280 	 8.662289 	 5.083320 
9.062337 	 2.820474 	 6.344514 
8.788720 	 9.141808 	 3.221613 
6.669584 	 5.691615 	 8.224801 
6.490761 	 6.787903 	 8.346342 
6.833460 	 0.398606 	 0.767070 
0.011870 	 9.503097 	 2.520890 
4.712831 	 2.267527 	 6.241127 
5.355270 	 7.560198 	 7.365306 
5.916347 	 6.593390 	 4.628200 
8.901264 	 0.676333 	 6.984309 
4.595017 	 8.156141 	 6.606862 
8.841490 	 9.866066 	 5.189814 
2.544934 	 0.700548 	 9.760769 
6.415063 	 1.636809 	 1.571574 
7.575264 	 1.394136 	 8.200923 
1.071826 	 8.585411 	 5.498490 
1.425618 	 7.177037 	 1.290707 
5.881388 	 2.022447 	 9.878862 
8.674850 	 1.998866 	 4.192695 
8.449636 	 7.638750 	 9.272896 
3.079452 	 9.842428 	 0.868963 
3.048181 	 3.607896 	 1.824564 
6.717493 	 6.909212 	 5.506554 
3.367514 	 4.822198 	 3.886344 
8.002599 	 6.487974 	 1.481907 
4.809554 	 6.751368 	 3.827972 
2.663895 	 5.818030 	 1.957110 
8.730847 	 0.067209 	 7.086144 
6.237645 	 4.151477 	 8.153123 
9.496025 	 0.855544 	 1.450605 
6.399903 	 2.119656 	 0.664255 
3.763444 	 0.315210 	 4.846089 
9.087169 	 3.281983 	 8.674433 
0.710189 	 1.155125 	 0.309897 
9.931817 	 6.887785 	 2.973647 
0.481244 	 2.314394 	 1.888890 
1.781965 	 7.003098 	 4.453717 
6.207685 	 0.214452 	 7.392904 
3.890803 	 1.108545 	 8.600672 
9.920075 	 1.915214 	 3.905811 
8.668161 	 8.095700 	 5.135877 
1.127164 	 3.274017 	 2.133009 
7.251359 	 3.463133 	 8.625194 
2.654625 	 1.669363 	 8.056787 
5.597297 	 3.161788 	 5.053939 
6.167384 	 4.377969 	 6.298427 
9.345411 	 3.770458 	 4.800333 
2.912842 	 1.249430 	 2.486423 
2.857345 	 8.797044 	 2.231546 
1.143473 	 0.368278 	 9.004720 
2.441920 	 9.092807 	 9.379583 
4.331030 	 0.147267 	 0.450772 
9.305385 	 5.179668 	 5.736221 
0.120211 	 3.135983 	 9.225107 
0.418370 	 3.650500 	 8.260015 
6.361853 	 3.741215 	 1.671777 
7.957721 	 6.060544 	 8.044048 
8.254475 	 5.735782 	 2.846621 
9.150672 	 0.602408 	 7.101312 
7.886156 	 0.827389 	 4.019528 
1.732894 	 2.091603 	 0.808627 
2.161523 	 4.325508 	 5.515292 
1.185870 	 3.789362 	 9.595406 
1.629217 	 8.488584 	 6.209688 
7.368337 	 4.226249 	 4.336984 
4.474764 	 7.584187 	 0.731523 
6.750658 	 8.412022 	 4.083380 
3.576139 	 3.345148 	 5.380758 
5.752114 	 1.632150 	 9.187961 
1.063236 	 5.957263 	 5.493304 
5.119539 	 8.872437 	 7.067083 
3.346393 	 3.133373 	 8.013591 
8.505748 	 1.330962 	 7.868555 
2.716943 	 0.410108 	 2.429371 
1.470035 	 9.542031 	 3.133683 
8.144839 	 9.745072 	 4.347269 
7.069903 	 5.373492 	 2.573734 
5.962197 	 0.444474 	 8.100125 
0.457719 	 4.764240 	 1.661998 
6.770267 	 1.612551 	 3.248988 
0.697619 	 2.618151 	 2.476887 
3.826257 	 3.019543 	 5.847885 
6.438967 	 0.037764 	 3.138245 
4.640804 	 6.130213 	 9.272071 
0.534655 	 1.544749 	 9.131851 
2.975273 	 2.260481 	 8.220724 
3.360796 	 8.980075 	 6.673237 
2.890523 	 9.880519 	 6.590811 
5.716880 	 4.537946 	 8.212409 
9.688285 	 6.942894 	 7.140069 
3.350351 	 4.608089 	 5.549000 
7.398700 	 8.209495 	 5.682409 
4.462680 	 2.841971 	 8.929177 
1.932731 	 1.689653 	 9.289688 
9.715755 	 7.805079 	 7.465055 
8.822168 	 5.325943 	 0.427274 
4.275199 	 1.141202 	 2.083632 
6.547546 	 4.554586 	 2.924580 
6.877907 	 7.025017 	 9.206685 
5.095053 	 9.948036 	 2.955828 
4.354550 	 6.274373 	 3.619905 
9.735984 	 9.611476 	 9.778346 
0.371150 	 7.616513 	 3.291739 
9.815917 	 9.678971 	 5.662748 
4.382472 	 1.851720 	 1.711184 
1.083118 	 7.701433 	 9.926254 
4.879873 	 5.270809 	 3.809839 
5.930734 	 4.066455 	 8.762096 
4.178595 	 9.016256 	 2.581893 
8.847655 	 1.470607 	 7.371694 
6.937194 	 9.498322 	 5.158054 
5.205466 	 2.714437 	 4.336619 
1.004380 	 8.868248 	 8.350976 
9.883039 	 5.075506 	 2.392957 
2.738831 	 0.546073 	 6.178760 
2.322687 	 1.113721 	 5.653007 
6.142869 	 8.345358 	 0.835928 
6.111452 	 2.736032 	 2.035965 
6.076682 	 7.457743 	 1.765627 
3.784528 	 5.003913 	 2.527091 
0.912983 	 3.903011 	 9.350904 
0.742497 	 9.936454 	 9.881196 
8.947954 	 9.066752 	 8.238682 
8.004997 	 0.254110 	 8.527770 
8.558558 	 5.047200 	 0.653120 
8.476221 	 3.240393 	 8.757813 
9.440997 	 1.461904 	 9.583799 
4.467792 	 2.354254 	 4.948290 
2.025698 	 7.606061 	 2.146479 
1.681478 	 9.094805 	 7.426813 
1.251245 	 0.079882 	 1.359311 
8.144453 	 9.762348 	 5.734934 
6.016937 	 8.151352 	 8.765418 
8.263052 	 3.815931 	 2.503616 
4.071440 	 7.108079 	 3.015091 
5.638841 	 2.392522 	 0.276031 
2.865896 	 0.854832 	 2.379312 
0.735786 	 9.311972 	 6.728372 
8.280059 	 2.717435 	 8.338263 
2.968352 	 8.512033 	 0.292453 
6.658616 	 4.539345 	 4.541474 
1.366240 	 5.606364 	 1.902503 
4.189644 	 4.024452 	 6.494571 
1.324368 	 5.016974 	 8.552033 
5.053751 	 5.105860 	 7.638409 
6.421018 	 8.454297 	 0.769696 
0.700534 	 8.184538 	 1.903833 
7.482358 	 1.470944 	 1.115736 
7.807977 	 9.825279 	 1.374876 
7.218359 	 0.334440 	 4.299293 
9.841883 	 5.068970 	 2.169072 
4.257857 	 3.131023 	 9.018323 
9.948864 	 9.210712 	 5.677703 
5.302299 	 5.857612 	 5.294338 
8.396246 	 2.342785 	 7.137904 
4.123828 	 2.382877 	 7.239215 
3.677316 	 6.959045 	 3.854025 
9.476669 	 8.642763 	 3.153594 
0.840535 	 8.052049 	 4.546328 
5.007228 	 8.211883 	 8.423034 
9.716575 	 2.490738 	 1.754317 
9.323290 	 9.415442 	 8.718586 
6.157740 	 7.001327 	 4.682709 
1.651056 	 5.419133 	 0.800172 
7.214371 	 6.238343 	 7.042691 
1.202525 	 3.400921 	 9.278897 
5.862048 	 1.054594 	 7.185740 
2.639781 	 6.837861 	 6.215741 
3.177754 	 8.445325 	 3.960530 
1.456149 	 5.898115 	 7.430950 
9.735293 	 6.167888 	 1.995551 
2.211522 	 4.623826 	 7.024251 
2.473533 	 4.839578 	 1.397553 
7.807394 	 5.584780 	 0.120589 
6.414217 	 1.446031 	 6.121642 
5.884087 	 9.308017 	 4.114960 
7.827284 	 0.235962 	 8.088456 
3.829893 	 5.941684 	 5.974885 
6.933586 	 6.138778 	 1.253461 
9.362247 	 5.455683 	 1.610318 
4.135211 	 5.588987 	 7.483809 
5.228576 	 1.984263 	 6.164359 
3.676628 	 7.427704 	 0.266552 
4.422315 	 9.935184 	 3.282335 
1.369294 	 8.043426 	 4.669945 
7.777739 	 6.014699 	 1.347854 
4.686666 	 5.621462 	 4.785178 
2.832982 	 6.645022 	 7.758010 
6.979423 	 3.494197 	 8.722168 
9.674639 	 6.583768 	 0.646588 
2.946621 	 9.335239 	 0.536053 
7.807803 	 0.478123 	 2.777556 
9.017642 	 9.538051 	 0.375246 
0.214754 	 6.477514 	 7.573647 
2.748928 	 4.085166 	 2.120729 
1.028026 	 2.938115 	 6.614509 
0.238847 	 4.542767 	 7.910359 
8.845050 	 0.984806 	 8.005857 
5.589161 	 6.029148 	 6.868582 
4.551517 	 3.500814 	 8.094953 
6.647995 	 8.033065 	 3.932477 
5.415345 	 7.592971 	 0.816200 
7.772505 	 3.224485 	 6.899256 
9.655009 	 0.092159 	 6.137820 
9.813222 	 4.448047 	 4.209492 
2.780448 	 3.703309 	 7.969795 
1.992493 	 9.486164 	 5.682542 
6.157368 	 1.206696 	 8.397195 
4.663264 	 8.408596 	 3.145964 
5.605781 	 4.028901 	 6.602005 
8.113832 	 7.797880 	 6.963657 
4.449128 	 2.712579 	 4.281990 
5.321090 	 5.384057 	 1.670432 
5.439425 	 3.574461 	 5.814093 
1.072504 	 8.174501 	 9.619804 
0.310166 	 7.492898 	 5.563452 
3.147051 	 8.598998 	 4.445033 
7.820210 	 3.012072 	 9.204505 
9.721828 	 8.167428 	 6.995976 
7.728816 	 3.190433 	 3.005431 
8.896548 	 6.299898 	 8.197577 
5.724670 	 8.835800 	 5.160534 
2.347207 	 6.954428 	 6.668795 
4.031367 	 6.604289 	 7.358858 
5.530126 	 4.328749 	 9.685849 
8.189261 	 1.849819 	 8.917709 
6.907449 	 7.618126 	 0.010374 
2.473983 	 6.101168 	 9.886719 
8.507795 	 7.140534 	 5.107192 
8.995767 	 0.734699 	 7.698537 
5.518785 	 8.091252 	 6.942011 
1.416540 	 0.839432 	 0.909040 
5.582885 	 6.862232 	 6.657406 
8.238601 	 7.029747 	 5.807605 
8.679132 	 2.974521 	 1.920910 
3.760478 	 6.967023 	 4.102924 
0.380917 	 9.224624 	 2.134759 
7.107881 	 8.719274 	 4.419717 
9.854154 	 4.501031 	 2.501951 
1.554837 	 2.270294 	 1.227951 
1.072081 	 7.800307 	 9.908812 
0.870439 	 9.539537 	 8.578728 
1.650884 	 7.159368 	 2.239249 
5.714548 	 7.263871 	 3.183747 
2.856479 	 3.141388 	 0.880513 
6.705044 	 3.422109 	 5.347604 
1.446016 	 2.569978 	 8.686069 
0.404592 	 9.384838 	 2.799184 
6.883054 	 1.411642 	 7.118481 
6.484260 	 9.418024 	 4.429643 
4.289578 	 7.153492 	 3.732790 
2.668622 	 8.969311 	 6.300429 
7.688143 	 1.827362 	 1.254633 
1.873691 	 3.734114 	 9.324701 
0.664883 	 7.796814 	 4.375535 
5.760466 	 8.946366 	 0.150411 
0.809060 	 3.629356 	 3.266930 
2.163697 	 6.855357 	 0.194849 
4.465249 	 0.317973 	 4.586628 
5.904831 	 1.802349 	 8.881620 
4.411675 	 9.970168 	 0.493333 
8.326536 	 5.291204 	 2.186669 
4.778573 	 2.102941 	 3.584186 
6.996415 	 6.185783 	 5.987524 
6.547173 	 7.673615 	 0.353318 
9.014690 	 7.404190 	 6.682013 
2.902959 	 6.229222 	 8.263115 
2.265271 	 4.596004 	 2.069073 
8.969322 	 1.560300 	 2.764322 
2.038872 	 9.659374 	 0.608467 
1.819201 	 6.938560 	 1.613233 
1.005072 	 2.702682 	 2.769536 
0.715654 	 9.278385 	 4.311931 
4.585803 	 5.045498 	 6.912210 
9.207086 	 0.054483 	 8.840722 
7.988053 	 8.972711 	 8.934244 
9.268718 	 5.273238 	 9.264903 
5.698779 	 6.404168 	 0.049897 
1.318695 	 1.283561 	 5.823883 
2.677962 	 1.148432 	 5.607225 
3.920563 	 9.705628 	 3.138322 
8.834707 	 8.971752 	 4.957216 
4.638618 	 7.059739 	 3.139245 
0.395813 	 8.658375 	 7.472608 
7.787080 	 2.413018 	 4.038249 
1.459730 	 4.068373 	 8.558061 
5.512386 	 8.300181 	 3.824231 
2.382301 	 8.899230 	 1.057977 
0.049751 	 2.122820 	 1.025821 
3.325635 	 8.006814 	 5.241707 
6.773339 	 6.093948 	 5.401337 
1.518391 	 1.374499 	 8.175634 
4.700629 	 4.384746 	 9.493119 
